username,pet_breed,size,age,gender,latitude,longitude
64187,Siberian Husky,small,14,Male,29.9686506292024,32.58461653461623
16134,Rottweiler,small,13,Female,24.938311192246307,34.376008326101385
27553,Dachshund,small,1,Male,25.895287979389174,27.61747870443248
97572,Poodle,small,5,Male,23.51265108867353,31.447159680734746
10306,Maltese,medium,2,Female,28.712786287508866,32.9644426300431
62315,Boxer,medium,3,Male,23.3877954615834,29.225160851999025
98299,Great Dane,large,12,Male,26.513259387722115,28.525144104559214
50230,Labrador Retriever,large,15,Female,23.154098016126227,26.828759377813284
64482,Doberman Pinscher,large,3,Female,24.040895832818727,25.6448280097683
59399,Great Dane,medium,3,Male,26.46496724211799,25.508774446536464
14458,French Griffon,small,13,Male,24.357812038875075,28.255004404324303
30337,Doberman Pinscher,medium,11,Female,24.75199710224964,28.877136646902983
99494,Shih Tzu,medium,6,Male,29.074551219626066,29.038274663157747
60897,Poodle,large,9,Female,28.8488815432531,35.9687491810727
42531,Maltese,small,3,Male,30.13742408425586,30.79878385465106
35272,French Bulldog,large,2,Female,22.39612707257109,25.76379169979625
45432,Maltese,small,3,Female,25.354731288547363,34.31653980513967
54716,Bulldog,large,2,Male,29.822748435138212,34.654950020068284
14249,Poodle,large,14,Female,26.525451905252563,35.512444484847144
43147,Siberian Husky,medium,10,Female,30.900774431468,27.79161179822299
80807,French Griffon,small,1,Female,25.067727566470317,35.276230074412865
62494,Boxer,medium,4,Male,30.600512220001047,31.76621623183526
39446,Rottweiler,medium,4,Female,28.34739571429935,26.61651556743437
78792,Shih Tzu,large,15,Male,23.534705963212044,27.280303121555335
96947,Australian Shepherd,large,11,Female,29.793315768888228,35.12986012768177
29992,Siberian Husky,large,9,Female,30.762719570186,25.43462654638063
69369,Bulldog,medium,14,Male,23.816084812838998,27.491353466609397
21014,Beagle,small,15,Male,27.566511472166155,29.328234693991927
56761,Shih Tzu,small,14,Male,29.222590278626036,32.742939784977594
38274,Bulldog,medium,13,Male,26.154215626869924,27.08757046488205
33493,Labrador Retriever,medium,11,Female,22.67662829079959,26.796901186848373
19205,Bulldog,small,1,Female,23.68246463368206,35.07709799268117
82441,French Griffon,small,13,Male,25.917667051435522,27.250026968661306
45814,Dachshund,small,11,Female,23.740195716842297,29.746264066576217
29097,Australian Shepherd,small,2,Male,24.013655754105688,35.81557270366267
12709,Dachshund,small,13,Male,26.791244450694144,33.70011939906777
38223,Beagle,large,5,Male,22.90388159828944,33.546893840503415
40343,Bulldog,medium,9,Female,23.390958120870255,29.87998253570182
59137,Bulldog,medium,13,Male,27.51705650552921,33.53148117990908
19037,French Griffon,medium,13,Male,29.10350247139439,34.571944940342746
34339,Border Collie,small,3,Female,23.9024210587056,30.40519501485573
38773,Shih Tzu,large,13,Male,29.479676473252482,29.817397435057217
46000,Australian Shepherd,small,9,Female,26.795510254369173,28.89253389305742
16413,Golden Retriever,large,10,Male,22.935009755630517,31.97582272702413
29491,Pomeranian,large,2,Female,29.75719210156065,33.27734434187019
94074,Boxer,small,3,Female,30.171034996180243,31.45747867871516
81771,Pomeranian,large,5,Male,26.18992798664531,32.870312992728984
40394,Australian Shepherd,large,15,Female,24.50881973173283,25.92508593454941
77994,Australian Shepherd,small,5,Female,28.24039199955171,27.677261184974125
77348,Golden Retriever,small,7,Male,26.28993020042184,27.525283179010522
99391,Doberman Pinscher,small,4,Male,26.011066552430353,26.07630076012073
67855,French Bulldog,small,2,Male,24.23601240060621,34.588065392076814
69345,Shih Tzu,medium,5,Female,23.914287941746572,31.352103961376024
81542,Yorkshire Terrier,large,4,Female,22.350051197625127,25.998143339919988
50153,Shih Tzu,medium,1,Female,29.91161159856441,35.44684913439609
64755,Labrador Retriever,large,11,Female,25.195479994968846,31.575703439692532
33949,German Shepherd,large,12,Male,25.757700430167766,34.09442355307232
27567,Yorkshire Terrier,small,11,Female,23.748197120966662,31.18132896088872
72778,Great Dane,medium,7,Male,23.59017493116494,27.350669517307455
62185,Shih Tzu,small,8,Male,24.861049890737284,26.214214862314126
14968,Beagle,large,14,Male,27.155951993144093,28.39297021858227
24643,Chihuahua,large,11,Male,25.625895552261685,25.472090700697038
16768,Great Dane,small,3,Female,30.370834843310348,35.46952160751118
37902,Great Dane,small,5,Female,30.768109148229875,27.579349157630745
95713,Boxer,medium,7,Female,27.953899398597784,25.41416127591426
25878,French Griffon,large,10,Female,25.662297711080264,28.778039813540317
47922,Yorkshire Terrier,small,6,Male,23.49798495681954,26.174775513704635
27537,Dachshund,large,11,Male,30.8418532523692,35.41388617063032
63166,Poodle,large,3,Male,30.440917190094627,35.19406086097458
78653,German Shepherd,medium,12,Male,30.179758940197658,25.62828479670537
41327,Boxer,large,1,Male,23.46301984265032,25.22745663249706
58103,Yorkshire Terrier,medium,13,Male,24.795149032841753,31.92104152652727
35724,Dachshund,large,14,Female,26.684269928883097,28.3503584298587
87481,French Griffon,small,13,Male,29.69430710086298,34.38276830150694
24200,Maltese,large,12,Male,24.206401265562143,32.0352626059037
44986,Great Dane,large,10,Female,28.972033288033067,30.388600798290586
52741,Dachshund,large,6,Male,28.260406949810964,26.977235042545594
22309,Chihuahua,large,2,Male,27.968599830879064,25.35311841980616
12816,Maltese,large,10,Female,24.164257720387116,32.24970275395632
87323,French Griffon,small,7,Male,26.523062042004707,27.35831791421414
50947,Doberman Pinscher,large,8,Male,26.29365203433038,29.09404517059133
15400,Great Dane,medium,11,Male,23.845344747856867,34.77363877419759
95181,Doberman Pinscher,medium,10,Male,22.068813052767155,29.28277953166563
21473,Golden Retriever,large,10,Female,25.414570301347506,26.67503719042082
32649,Shih Tzu,medium,10,Female,29.326633991468135,30.790630845932426
90126,Poodle,large,8,Female,29.330808491848273,27.44231901786764
11242,Great Dane,small,13,Male,24.254295271122313,32.7397841808215
78722,Pomeranian,small,11,Female,29.41603166611861,28.064628423107646
32223,Maltese,small,14,Female,28.22434760252656,28.981431703001913
87735,Labrador Retriever,small,2,Female,23.521985948358065,26.331316491830496
69766,Doberman Pinscher,small,6,Female,23.75107739168898,28.78031739815733
89463,German Shepherd,medium,1,Female,25.792450588409427,29.598813147159866
17074,Shih Tzu,small,9,Female,23.971844422916146,30.594849747322048
41358,French Griffon,large,4,Male,29.84390966410818,29.974263784618003
42995,Shih Tzu,small,3,Male,30.220183233242658,34.429925377968985
51880,Great Dane,medium,11,Male,23.380346858745913,34.853123018599284
21536,Maltese,medium,12,Female,30.71600661994231,32.67743347650859
85621,French Bulldog,small,5,Female,23.386178553235098,29.380705523164902
46858,Siberian Husky,large,13,Female,27.719968547386934,31.397481166342978
57525,Maltese,small,3,Male,27.76565683270815,33.359565414080876
45344,Rottweiler,small,13,Female,29.1169779638668,30.124838251776325
74854,Poodle,large,14,Male,26.785456713822644,27.80697233758002
95125,Bulldog,large,14,Female,24.366038348562185,31.170354569186205
45975,Rottweiler,small,3,Female,23.139012671845503,32.2431780154188
79502,German Shepherd,medium,9,Male,24.376027540199036,29.91805106841073
18110,Great Dane,small,1,Female,24.58444071528262,31.358697244415943
26098,Chihuahua,small,12,Female,22.627366724415257,31.93997206872032
15071,Pomeranian,large,13,Male,27.403398248464775,27.57701781931612
96495,Pomeranian,large,15,Female,28.08527793157611,27.316333177595016
88113,Chihuahua,large,12,Male,27.0333817017636,27.512585147468805
70743,Rottweiler,small,1,Female,24.540562915966092,33.08748436126106
86710,Doberman Pinscher,small,1,Female,28.711891197147498,31.736047788943978
23735,Beagle,small,9,Male,30.157528744775647,28.000934591955836
74784,Great Dane,small,7,Male,30.63174606004425,29.871067771048303
14396,Bulldog,small,8,Female,30.558087105256988,34.54659844380254
61903,Chihuahua,large,10,Female,27.299516557820507,31.288590456881124
58187,Maltese,medium,5,Male,27.474390491689434,29.128029057620335
76774,German Shepherd,large,4,Male,23.758593477146512,25.716841805730926
71408,French Griffon,large,4,Male,25.46139411482925,32.658079386242555
99946,Beagle,small,11,Female,22.642409373551338,34.81881126258781
86175,Yorkshire Terrier,small,2,Male,28.942908320660557,25.167798840788016
16085,Australian Shepherd,small,14,Male,22.035777526180482,27.400393023524764
57294,Poodle,small,5,Female,29.200268314579745,28.34853787037499
31927,Maltese,small,5,Female,22.34608255758417,31.718088806479262
38663,Siberian Husky,small,14,Male,30.947599117045524,26.989091133453073
99625,Siberian Husky,large,10,Male,22.925352270944963,25.06220131170006
57248,Rottweiler,small,12,Male,23.25292817150876,33.86160304658135
80958,Maltese,small,2,Male,29.082933328394155,28.78651946760521
82603,Rottweiler,small,4,Male,23.939560406251406,25.295239028465886
17381,Doberman Pinscher,small,13,Male,22.821597936622013,28.253901470426097
26587,Boxer,medium,15,Female,24.601332565501167,26.823502172911194
89778,Border Collie,large,12,Male,24.74378621488164,32.596782935138435
58734,Doberman Pinscher,large,14,Male,30.28500719810902,30.47730771871839
11362,Chihuahua,large,7,Female,25.716343755859434,28.196849674261582
20435,Siberian Husky,small,9,Male,28.37110345050836,26.488147447321793
73212,German Shepherd,small,9,Male,28.63860022317026,33.69841998855699
96129,Yorkshire Terrier,small,9,Female,22.339402805692387,25.68317693099491
72433,Pomeranian,large,5,Male,27.368908470220653,31.740720988217593
31882,Doberman Pinscher,medium,14,Female,29.534601447115154,29.67252776003929
30669,Maltese,small,3,Male,27.11010453416391,29.22623836800498
67363,Pomeranian,small,15,Female,25.323791143825595,32.83949127753967
87764,Dachshund,small,9,Male,28.212048397625715,29.554679371407925
88479,French Bulldog,small,3,Female,30.149756815451084,28.235710599259924
46861,Great Dane,large,3,Female,30.508594348856313,26.7756622824129
50714,French Bulldog,small,2,Female,30.193734166036762,26.438982381708946
77687,Great Dane,large,15,Male,23.943737560671384,28.87812797116659
50518,Golden Retriever,large,5,Male,22.80415546871516,28.03666648166401
53459,Shih Tzu,medium,13,Male,24.564643254161325,26.074701588982826
28491,Labrador Retriever,medium,15,Female,29.626891681995833,32.64644217310142
93643,Boxer,small,10,Male,28.46343562072089,27.259757584309746
99133,French Bulldog,large,6,Male,25.162640379186804,33.51430705705748
22641,Doberman Pinscher,medium,4,Female,27.614141765569926,26.538722344805404
11861,Yorkshire Terrier,large,15,Female,27.009147088334757,34.69102667659958
77820,Chihuahua,large,12,Male,27.134903356888834,33.40474158499138
12093,Bulldog,small,10,Female,25.243306482780838,34.140198766655054
50737,Golden Retriever,small,12,Male,22.935729405227917,32.34936460193903
25672,Bulldog,large,9,Male,30.830125978901012,32.40766502860533
57516,German Shepherd,small,12,Female,30.822908377230593,27.116955654602304
18602,French Bulldog,small,4,Female,30.106589082772015,30.706976403389866
89736,Labrador Retriever,small,14,Male,25.152648392195672,27.77577522612955
50871,French Bulldog,small,5,Male,24.223071403672378,25.254523786829825
62917,Chihuahua,large,3,Male,25.862653042814053,25.216771516517213
77108,French Bulldog,medium,4,Male,24.332413380911262,33.0707994392663
43355,French Griffon,large,5,Male,22.548412852436563,26.584950721983507
47312,Labrador Retriever,small,3,Female,23.097355316284627,25.25551345609746
94126,Siberian Husky,large,6,Male,24.69262957997349,34.192859724017254
28936,Australian Shepherd,small,13,Male,25.019450930620536,35.03186436911931
12353,French Griffon,small,2,Female,30.089323363176177,30.89241935964617
76860,German Shepherd,large,13,Female,27.027820394615546,35.08734047395407
72957,Beagle,medium,15,Female,30.084528750331508,30.304087335706157
67864,Doberman Pinscher,small,4,Male,30.1402253886415,33.674562450191004
94808,Boxer,small,6,Male,28.69422079255298,35.00694424450767
61927,Yorkshire Terrier,large,2,Female,23.087183699500926,32.00115267024169
79417,Maltese,large,3,Female,27.002237826530788,31.0766903778741
74783,Yorkshire Terrier,small,13,Female,30.949496834350107,26.86719865849079
70073,Shih Tzu,small,2,Male,30.480998412628367,26.058209667306972
68187,Great Dane,small,2,Female,28.549670019414464,34.9014085087052
87155,Doberman Pinscher,medium,6,Male,27.441587213823837,34.00980566982762
17237,Golden Retriever,small,12,Male,28.455706018631904,32.403882533556896
75043,Chihuahua,medium,3,Male,27.820275535472902,34.677932655359456
12009,Australian Shepherd,small,15,Female,22.91383753841043,33.28745932665181
93436,Beagle,large,15,Female,27.446157310529312,25.227514142020592
19491,Golden Retriever,small,12,Female,23.3386135940922,25.78378727082839
87431,Shih Tzu,small,8,Male,27.845436901463344,28.56511509508332
32267,Doberman Pinscher,small,2,Male,29.400058284841762,32.805967191594455
58025,French Griffon,small,13,Female,29.42942554324361,28.543292997652713
25311,Boxer,small,6,Male,27.14975031665192,29.35371594990407
72428,French Bulldog,medium,3,Female,24.52787245706963,30.075363166879743
47653,Poodle,medium,6,Male,28.931497370275476,27.30111380914903
52872,Boxer,small,10,Female,23.459816138638867,30.889009867284933
60592,French Bulldog,medium,3,Male,24.848957628494375,28.94711517886185
32553,Border Collie,small,12,Female,27.14090628839807,32.553801562687426
69536,Doberman Pinscher,large,15,Female,27.25335512274232,34.35481537328951
20283,Dachshund,medium,6,Male,23.26800617418702,27.644974684734994
99492,Chihuahua,small,1,Male,29.581469328956956,29.23805984147575
86550,Golden Retriever,small,5,Female,29.44261165680094,28.024435916115273
62280,Pomeranian,large,9,Female,23.89131332121764,32.39402584525511
57203,Shih Tzu,large,1,Female,30.95110766513818,34.85575612692469
68311,Bulldog,large,13,Male,22.035933376907487,30.35888325293148
96420,Boxer,small,1,Male,25.74781721788535,25.526973482403715
32060,Beagle,small,8,Female,22.168180150165274,27.512766915371195
95338,Doberman Pinscher,medium,7,Female,24.930406113995346,28.96248671933687
13596,Labrador Retriever,large,12,Male,25.788815035460562,31.921447640441826
81592,Pomeranian,small,15,Male,25.63162810337616,31.887260555162317
84503,Beagle,large,14,Female,29.326571471967384,35.7056921989992
42598,Labrador Retriever,large,1,Male,22.101237135484258,33.04860408411944
77690,Pomeranian,large,5,Male,29.413514800861954,29.51765289520261
28602,Doberman Pinscher,small,4,Male,22.19604436644266,31.826702325664076
81860,Boxer,medium,7,Male,24.71389652458396,28.69902898819376
97869,German Shepherd,small,1,Male,27.694414138561868,29.456829098924963
62372,French Griffon,small,14,Male,24.95154605659275,25.148755007725754
78404,Pomeranian,small,1,Female,25.140682516462782,32.9453628019661
54968,Yorkshire Terrier,large,12,Male,29.41238382175027,33.82870020163281
14378,Golden Retriever,large,10,Male,25.37999413773187,34.94312553897512
74031,Border Collie,small,7,Male,23.281437079431306,29.782108711747963
89867,Yorkshire Terrier,large,11,Male,27.03299811622934,31.45915009336391
69061,French Griffon,large,2,Male,27.9156952662103,30.434417763629497
24534,French Bulldog,large,11,Male,28.907757772128996,35.5603123190916
31075,Pomeranian,small,13,Male,27.04249440831226,26.994257038587634
38114,Chihuahua,small,7,Female,22.387875199037648,27.019473722187303
91074,French Griffon,small,8,Female,27.727014452828485,35.56817332280622
28617,Maltese,small,12,Female,29.07812362486138,33.67345153709492
29511,Border Collie,large,14,Female,27.941065004575556,32.77511265235665
41789,Border Collie,small,2,Male,30.870514694876658,27.539512102581384
76100,Australian Shepherd,large,2,Female,22.711126759202067,30.840094755293144
79820,Beagle,medium,5,Male,29.398369297272605,30.172711118956343
82234,Doberman Pinscher,small,3,Male,28.164507885360003,32.12619915104958
25121,Rottweiler,small,6,Female,27.043945799036212,35.74125059367235
77289,Poodle,small,12,Female,27.78473397401455,31.800976131685083
70566,Great Dane,medium,12,Female,24.446878288296052,28.117826941787094
42237,Border Collie,large,3,Male,24.326000721292832,28.65531012561963
76301,Poodle,large,9,Male,30.90930079910656,29.263817597725954
40705,Great Dane,large,7,Female,22.29205180987992,28.665256164774352
39509,Poodle,medium,7,Male,27.271796368413796,34.22055133698768
87455,French Griffon,large,12,Female,22.076045327360884,26.61803955206149
65756,French Griffon,small,8,Male,26.830527360792757,35.812650199500474
73273,Golden Retriever,small,1,Male,29.28686983055399,29.364109457861534
87668,Pomeranian,small,3,Female,29.99180260413175,32.68868732912922
69148,Yorkshire Terrier,small,15,Male,24.44863949104142,32.94464543434129
74598,Yorkshire Terrier,large,12,Female,28.64532014121498,27.28506172650131
59139,Labrador Retriever,large,10,Female,30.681112922941132,35.54832362617987
52014,Poodle,small,8,Female,25.688782995418066,29.56145187639821
90915,French Griffon,small,5,Male,25.863246384803674,34.405216373567804
66469,Siberian Husky,medium,4,Male,29.854380697117442,35.41890610815023
16473,Yorkshire Terrier,small,12,Female,26.644965596056288,33.71619534021508
86113,Siberian Husky,small,12,Male,24.70417910845277,35.647905987499854
20000,Golden Retriever,small,10,Male,28.5687500199478,35.05917902154049
66873,Pomeranian,small,7,Female,23.28192337231882,29.52773820030965
12915,German Shepherd,small,14,Male,29.48146770210394,26.955110832896256
58964,German Shepherd,large,10,Male,28.99254763026622,33.12576361249646
78695,Dachshund,small,4,Female,28.464481767462477,26.00334941687086
35456,Yorkshire Terrier,large,6,Male,22.183824045565398,33.70010584594914
84783,Rottweiler,small,7,Male,30.58429878734811,33.00459336127744
18463,Doberman Pinscher,small,11,Male,27.721151776695287,34.56758255410329
11727,Maltese,medium,4,Female,24.943499277133263,26.748108045842592
17651,Maltese,large,2,Male,23.91702897895364,33.89034099917174
93063,Bulldog,small,15,Male,30.094715747661596,33.78726316482913
53307,German Shepherd,small,4,Male,22.302111914880236,27.073675823959086
19143,German Shepherd,medium,14,Male,30.843374716787213,34.50877973171564
93020,Bulldog,small,2,Female,24.334441023087724,31.848344310170113
33669,Bulldog,medium,8,Female,25.43291878004829,25.109778286561614
48110,Maltese,large,9,Male,26.240060020302405,25.00500963489221
71015,Border Collie,small,14,Male,26.705582661703556,31.073862279828504
75399,Labrador Retriever,medium,4,Male,23.95032376685088,28.946475397239222
28852,German Shepherd,small,6,Female,28.404743858971727,26.79252953170203
14325,Labrador Retriever,small,9,Male,29.524931910787508,26.028488347507295
80981,Rottweiler,small,9,Female,29.030210557383114,27.479455018534992
32750,French Bulldog,large,2,Female,28.095890597094797,35.8904870836485
35235,Golden Retriever,small,9,Male,25.766926786011748,26.85271175988163
82114,Labrador Retriever,large,6,Male,24.931277489611514,33.9546032514156
78803,Dachshund,medium,10,Female,26.625780534089046,26.752631218801408
43541,Golden Retriever,large,7,Female,23.056850215554345,34.85568464190045
64999,Shih Tzu,medium,7,Female,23.76796798945433,31.559449156063632
66087,Poodle,small,11,Female,22.571339454494055,29.758003953254615
41221,Rottweiler,large,13,Female,23.660246446936384,33.439030382865816
50590,Great Dane,medium,13,Male,23.444071631299643,31.37902599142809
62539,Beagle,small,5,Male,23.88023241619439,35.76526125558386
69998,Shih Tzu,small,8,Male,28.25861912119937,25.611673289037228
90233,Great Dane,medium,15,Male,25.359619538471343,28.138114539840085
24818,Great Dane,small,7,Female,22.045700723355317,29.114852619269442
70060,Bulldog,large,9,Male,29.579698450615837,33.97129504052173
89456,Australian Shepherd,small,3,Male,23.48367982494511,32.77106263478266
68259,Shih Tzu,small,5,Male,29.479923991129038,27.406418561052714
73009,German Shepherd,small,15,Female,24.952207928308304,29.423161885717008
47854,French Griffon,large,6,Female,30.738236167107477,30.56256533470477
73950,Poodle,small,1,Female,25.31453414232446,27.391434683896467
76005,Golden Retriever,small,4,Male,29.042069135447335,34.18171752536299
26658,Siberian Husky,small,10,Male,27.922954057937005,30.618994693922073
70363,Dachshund,large,5,Male,26.634863127673697,27.97765276819105
18208,Yorkshire Terrier,medium,13,Male,25.2651078100275,28.946615705707355
33859,Dachshund,large,2,Female,28.895930473196245,32.994133281304926
21695,Golden Retriever,large,1,Male,23.621165889416876,30.61372855466526
77393,German Shepherd,small,2,Male,30.18747979531056,26.410791795747368
99894,Siberian Husky,small,6,Female,25.36352310659876,30.80270476183476
41114,Shih Tzu,small,11,Male,28.34525820606564,27.531433868247863
62312,Pomeranian,large,15,Female,30.929354481383402,27.75100208282613
80337,Rottweiler,medium,3,Male,26.01372686568818,27.750579741430073
74711,Great Dane,small,1,Female,28.649692302007733,30.13058075225011
23357,Yorkshire Terrier,large,5,Female,28.626026396407752,35.263507617486376
24186,Australian Shepherd,small,7,Female,30.526195247270536,33.82095339659635
19713,French Bulldog,medium,15,Male,24.878355400480388,27.474450563710487
93383,Beagle,small,13,Male,24.52479024016383,30.750899100952978
12014,Labrador Retriever,small,3,Male,25.938275935768875,26.858613200885262
48624,Labrador Retriever,large,9,Male,30.45142335443256,25.6129664126242
20889,Chihuahua,large,5,Female,24.38621087301727,30.1858210956471
80007,Doberman Pinscher,small,13,Female,26.44940614798923,32.36187706410913
90442,Pomeranian,small,11,Female,22.731882242937946,25.84606403674199
28069,Chihuahua,small,15,Male,22.03150417747294,32.367413493407994
98467,French Bulldog,small,7,Female,24.00780104823135,32.469969125300786
88207,French Griffon,small,8,Male,29.40254132453949,28.381284014745237
97251,Yorkshire Terrier,large,14,Female,24.349421158489935,28.50929060962686
22282,Border Collie,small,3,Female,30.60307535324421,30.03140743267445
20118,Poodle,large,14,Male,30.23062009916365,34.791723554221434
68976,Labrador Retriever,small,7,Female,24.74125598347618,32.361259781970865
32100,Rottweiler,medium,3,Male,25.960692393748296,25.995573911229528
26732,Beagle,large,8,Male,30.307804278653755,26.855114900437105
65653,Bulldog,large,1,Male,29.081491755107017,35.70302041656154
91419,Maltese,small,15,Male,28.381161919857888,25.82395710405938
81973,Poodle,large,4,Female,23.918221393115157,28.40833553976267
31316,Maltese,large,8,Male,29.4963784027726,33.825325194207274
42197,Yorkshire Terrier,large,9,Female,30.841462814996476,34.927474648073044
27232,Shih Tzu,large,2,Male,23.94063928008027,32.16038683909501
30357,Shih Tzu,small,6,Male,22.113685214288946,27.529508572198242
67380,Maltese,small,2,Female,22.7919440587855,27.851135139402444
43060,French Griffon,large,1,Male,26.370838636185145,29.10967591428365
35854,Bulldog,small,6,Male,22.71405333445848,27.66798580625916
63825,Rottweiler,small,14,Male,30.152426115096297,34.89666971134924
52456,French Bulldog,large,15,Female,30.342826150054627,35.70045974902864
59152,Australian Shepherd,large,7,Female,24.49637865838735,30.276001950756147
22694,Yorkshire Terrier,large,15,Male,23.19038065311291,33.03818801458721
81820,Dachshund,small,11,Male,27.809236124821204,32.32632600078871
29347,Rottweiler,small,8,Female,29.400697059964507,27.507065131025772
97490,Australian Shepherd,large,14,Male,23.01425338229638,29.811592133736575
85379,Dachshund,medium,9,Male,29.611388648726802,25.11617045946676
41067,Great Dane,small,9,Male,27.259928366008282,32.04978568340494
45331,Shih Tzu,medium,10,Female,30.955281465054455,28.140080574395167
37455,Great Dane,medium,2,Female,24.181461478631118,31.411482639661035
12656,Australian Shepherd,small,9,Male,22.047051958177498,29.02848131581363
98262,Australian Shepherd,large,12,Female,30.257696650200618,27.63152718681068
21346,Yorkshire Terrier,small,3,Male,23.531777822005765,30.91977394931154
58102,Boxer,large,12,Male,25.43123008893572,28.98591085394333
69937,Dachshund,medium,4,Male,25.23145205638076,28.00876339107768
82976,Maltese,small,15,Female,25.509743821008918,35.616671947057235
77057,Maltese,small,7,Female,30.223036772262613,34.866389476554055
41001,Shih Tzu,small,12,Female,25.38435848109516,25.1043980282721
15741,French Griffon,small,12,Male,28.628623864099616,35.76751105410853
37780,Great Dane,small,9,Female,26.56777382432793,26.63122479397942
79777,French Griffon,large,5,Male,26.24650516297157,31.497333712893514
11634,Siberian Husky,small,12,Male,23.78010281875033,31.535185196459295
14352,Siberian Husky,small,7,Female,28.664138167168723,33.525417596806214
66435,Maltese,small,11,Male,25.320455476521794,25.30934793606768
96574,Rottweiler,medium,7,Male,29.01482039151526,33.44356735161575
33897,Shih Tzu,medium,9,Female,29.491672666194276,26.646270665732988
84454,Dachshund,small,2,Female,24.24365099967445,25.692278917270755
63102,Pomeranian,medium,10,Male,25.558310237318306,30.181128609789717
95563,Chihuahua,small,11,Female,23.18367515979902,32.90309950557803
24150,Australian Shepherd,medium,14,Female,28.745698498151263,34.74558186283233
12350,Rottweiler,small,15,Male,28.292667436106356,28.842484235946827
40816,Bulldog,medium,10,Female,26.170027108619237,27.96500330076476
53540,Dachshund,large,9,Male,25.51743982705851,33.36541061951428
17725,Great Dane,small,1,Male,26.524300920070658,28.349332204577202
77499,Labrador Retriever,small,13,Female,27.60409769332921,29.94814252077204
34581,Dachshund,large,14,Male,25.056456971753303,26.75467868337215
16578,Labrador Retriever,small,15,Male,22.018486841622977,25.73923866993102
35426,Bulldog,large,4,Female,27.138516011160128,27.457015374967124
51739,Border Collie,small,1,Female,26.90216741187017,28.925444035513788
20929,Bulldog,small,4,Female,24.548685871668912,32.689828709228486
28399,Rottweiler,large,4,Male,28.63008270979755,26.7946114363103
75982,Maltese,medium,10,Female,27.4564477751197,29.621170920723152
52201,Golden Retriever,large,11,Male,27.455580810852613,34.53283866218186
98786,Beagle,large,3,Female,25.319832093818842,26.077907318337495
53791,Border Collie,small,1,Male,26.269737162367313,25.077782242767903
79970,Pomeranian,small,10,Female,28.862038204113478,26.807732753632937
83022,Chihuahua,small,9,Male,24.484191343753366,26.620177742541173
17966,German Shepherd,small,9,Male,30.755329912630945,34.69989926147789
78104,Chihuahua,small,1,Male,28.825803669423763,35.40516873851644
64135,Doberman Pinscher,medium,10,Male,27.54482598852478,27.27575561654018
54981,Pomeranian,medium,3,Female,23.052778414680382,31.21945002307645
94547,Bulldog,small,14,Male,27.293577019026255,33.59172851873406
36151,Golden Retriever,large,5,Male,28.839728887910844,28.71959015002268
99756,Shih Tzu,large,6,Male,30.59655297470529,26.06219461101905
11517,Chihuahua,small,7,Female,28.994776012877157,29.034221808740917
40379,Labrador Retriever,small,5,Male,29.259622288922646,32.184365525149204
28566,Boxer,small,5,Male,24.780111970488576,30.11717288041997
23761,Rottweiler,small,11,Female,24.435665153555885,30.863933138352042
87637,Yorkshire Terrier,large,3,Male,23.21880613362884,26.164580282506723
88249,Great Dane,medium,15,Female,30.94339452290376,32.37335006657146
19915,Bulldog,medium,15,Male,22.386501071647178,33.11613392546415
41107,Doberman Pinscher,medium,2,Male,25.3178185552181,34.37765348695032
32727,Beagle,small,2,Male,23.40383117327636,25.66939311868824
59086,Poodle,medium,8,Male,26.47349720898185,33.149471750557154
84702,French Bulldog,large,11,Male,30.564453051119514,29.537444409164834
95863,Dachshund,large,4,Female,26.11303788766515,29.817452712460117
57171,Australian Shepherd,medium,1,Female,29.969950914692156,32.28201530669838
40077,Yorkshire Terrier,medium,2,Male,26.340474003357507,32.237398122941315
76521,Golden Retriever,large,8,Female,24.04827823088099,32.05224685307416
64935,Maltese,small,9,Female,30.60116664601731,30.34686478944979
14058,Great Dane,medium,10,Female,26.398645886637713,26.610487906566185
24070,Doberman Pinscher,large,9,Male,22.34205928251843,28.9319942608283
99882,French Griffon,large,14,Female,24.90792323121775,26.863746829446644
55858,French Bulldog,small,8,Male,27.596424613665,25.08338874765592
89886,Australian Shepherd,large,9,Female,23.751057004135042,34.586888360338875
23437,Shih Tzu,large,1,Female,28.51541175163177,31.972777412776765
12789,Maltese,small,8,Male,29.424021278224007,25.68968256148825
80834,Rottweiler,small,6,Female,24.262010386831122,31.576853067289647
60876,Australian Shepherd,small,12,Male,28.239783013233012,28.913133101650367
83155,Yorkshire Terrier,small,10,Male,28.744677414930532,29.207550861975914
49238,French Griffon,large,12,Male,30.122371225255012,31.096101457061806
97672,Golden Retriever,small,5,Female,25.13857099252763,34.68978837572567
64309,Shih Tzu,medium,13,Female,29.240337547816292,26.706015124601997
72404,Rottweiler,large,1,Female,23.08156470081376,29.2487156482136
70510,Australian Shepherd,large,13,Female,25.975884797488433,35.822496545544475
36236,Siberian Husky,medium,13,Male,24.874448128495786,31.09598591229339
82285,Dachshund,medium,12,Male,28.288368511970653,28.28424312380121
15979,Rottweiler,small,14,Male,24.446097772982466,35.21093646478924
43916,Yorkshire Terrier,small,1,Male,28.41222407419389,34.718025565349805
45490,Boxer,small,1,Male,27.35736525379687,27.988816171385746
44762,Dachshund,large,12,Female,26.85150673032069,28.993472806181952
30147,German Shepherd,large,8,Female,27.637519617187703,28.195600257845783
