username,pet_breed,age,size,gender,latitude,longitude
3449,Rottweiler,13,large,Male,30.906023636853526,25.660292828695695
9818,Great Dane,11,large,Male,29.497641481501347,25.204623083446094
6116,Poodle,7,small,Female,27.36275200018176,26.97124867532873
4212,Yorkshire Terrier,15,small,Female,22.734054904796533,34.52784884307466
6120,Maltese,14,small,Male,28.228537670467023,27.167497677749434
7034,Chihuahua,1,small,Male,30.903179786952087,29.15076634400983
7982,Dachshund,2,small,Male,28.5868055170299,28.313915382129355
6048,Australian Shepherd,9,medium,Male,25.46468725418622,29.284670500503772
3833,Great Dane,8,large,Male,30.728315211033596,32.75306314820909
6725,Labrador Retriever,10,large,Male,24.67462334273345,31.26936925301212
1403,Beagle,7,small,Female,24.21210539558011,34.47572384871971
1773,Rottweiler,2,large,Male,24.71074812169431,32.20133678075603
5514,Border Collie,7,medium,Male,25.274885970451948,34.78734639109991
6299,Doberman Pinscher,9,large,Male,26.52600804604294,29.895796675130423
5456,Yorkshire Terrier,7,small,Male,23.64102106093274,31.67804890935575
6187,Maltese,1,small,Male,22.72388134766628,28.027445694789886
4168,German Shepherd,10,large,Female,23.254187792912877,34.16964852670206
2555,Australian Shepherd,10,medium,Female,27.884032533793008,26.169198313798923
5975,Shih Tzu,1,small,Female,25.593330370068472,34.31133356011266
6293,Doberman Pinscher,8,large,Male,30.441776944126325,27.72722960845826
7796,Boxer,9,medium,Male,28.578600822913813,33.50593485195417
6753,Dachshund,4,small,Female,23.356771266186147,29.118253240109908
6979,Yorkshire Terrier,12,small,Male,22.996585213296434,32.688627854746294
1670,Siberian Husky,3,medium,Female,27.021412046447637,28.838419377748682
6125,Doberman Pinscher,12,large,Female,30.966854507805028,27.39840309589167
8295,Labrador Retriever,10,large,Female,26.69075284175436,29.93816553114405
3634,Yorkshire Terrier,11,small,Male,25.416788636878515,29.968695540408298
7409,Chihuahua,7,small,Female,26.562043581715976,26.359344193610834
6177,Australian Shepherd,1,medium,Female,30.20662633360958,32.03779938389751
1586,Dachshund,3,small,Male,26.931589193450456,27.49089400430288
4733,Shih Tzu,8,small,Female,23.822229394507907,28.138107421937132
9355,Australian Shepherd,5,medium,Male,29.256188663786624,34.31709051525811
5056,Doberman Pinscher,11,large,Male,30.74541647779083,35.14977779236618
9816,Maltese,11,small,Female,23.84930868038521,26.284120978549165
9165,French Bulldog,15,small,Male,28.69858765323771,25.473676297371235
6647,Maltese,14,small,Male,27.554838356990494,31.006120282413107
2365,Dachshund,2,small,Male,24.5789083381479,26.246080627854163
5676,Australian Shepherd,7,medium,Female,22.46112830371437,30.794226145801474
5858,Bulldog,7,medium,Male,28.76146487153908,32.184817826186155
9416,Rottweiler,15,large,Female,23.73842131373834,28.082359901679457
6796,Shih Tzu,2,small,Female,30.350298450303015,32.15900708688017
9879,Rottweiler,11,large,Male,23.109496377829704,35.88261931564575
3241,Pomeranian,3,small,Male,29.714619647128558,26.582505721916856
8893,German Shepherd,12,large,Male,22.722998032173127,28.412713830576216
3553,Shih Tzu,2,small,Female,23.947157620469074,30.429680291630152
7330,Australian Shepherd,15,medium,Female,23.525085339562377,32.92332487927087
4393,Great Dane,10,large,Female,23.505147949731406,27.5523303340531
5643,French Griffon,10,small,Female,24.19564449738374,25.710751541101647
6674,Shih Tzu,14,small,Male,28.009862805943136,25.4744491154422
9654,Chihuahua,2,small,Female,26.634195800158796,27.777978295599503
9559,Australian Shepherd,1,medium,Female,29.787481483205358,26.140092812092817
5383,Yorkshire Terrier,13,small,Female,30.338703699283627,29.535660336900573
9229,Yorkshire Terrier,3,small,Female,22.59590191385287,33.71725544077317
9699,Rottweiler,11,large,Male,27.218920982444722,31.984317741504512
9047,Beagle,1,small,Female,27.318065855397393,28.08116581161942
1311,Doberman Pinscher,6,large,Female,29.107698460329424,33.90613161283822
3835,French Griffon,4,small,Male,28.716090564027542,26.942422958512037
6440,Beagle,13,small,Male,24.8951482285921,34.63379095564836
7283,Shih Tzu,15,small,Female,28.18505336894117,28.826255313512046
6403,Siberian Husky,3,medium,Female,30.737727135226635,30.366807365445645
8116,Labrador Retriever,10,large,Male,30.02252598171751,28.50983462775724
9496,Boxer,10,medium,Female,30.760263834373937,27.579597873279766
2188,Pomeranian,4,small,Female,26.575529968724524,31.274024252736744
8956,German Shepherd,10,large,Female,28.62539955838497,29.732516731159507
1168,Chihuahua,4,small,Male,23.059918220789687,33.759275649019
5446,Labrador Retriever,11,large,Male,25.15960127547487,30.229197020525127
7727,Poodle,15,small,Male,26.783570306601277,35.84791532545788
1175,Maltese,1,small,Female,24.987682629800236,31.897016465451326
2507,Boxer,4,medium,Male,22.803108244445387,27.173862012913396
3388,Great Dane,1,large,Female,30.102862040179566,29.988198909564787
8559,Labrador Retriever,3,large,Female,29.232612765695443,29.288556439575235
7115,Chihuahua,6,small,Male,24.197554065111472,25.131332319658327
1035,Labrador Retriever,10,large,Female,26.774071563451873,33.9206858829884
6936,Dachshund,6,small,Male,25.3739318582361,27.36144593349773
3142,Australian Shepherd,1,medium,Male,27.360930362227553,29.85392647844125
7460,German Shepherd,7,large,Male,27.482171914895343,30.851388592623064
2012,German Shepherd,11,large,Male,22.228147584120173,26.525205493980444
8778,Dachshund,8,small,Female,28.083045533727528,31.377078226948758
2340,Boxer,15,medium,Male,25.45444642429418,30.093956043671426
9840,French Griffon,14,small,Male,23.65780827398748,29.65123103975145
9135,Dachshund,12,small,Female,22.96512133753033,26.068519680894326
7914,German Shepherd,5,large,Female,29.8494109526106,32.76482435899339
